cusip,assets_nis_1000s,assets_usd,assets_usd_mn
1121185.0,148551.0,40615447.71,40.62
1138619.0,109232.0,29865208.48,29.87
1116441.0,1097035.0,299941216.68,299.94
1116458.0,630218.0,172308407.38,172.31
1116300.0,11865.0,3244019.14,3.24
1116466.0,42889.0,11726315.79,11.73
1116474.0,25837.0,7064114.83,7.06
1124155.0,223342.0,61064114.83,61.06
1128164.0,54410.0,14876281.61,14.88
1128172.0,120488.0,32942720.44,32.94
1128214.0,441211.0,120631852.36,120.63
1128180.0,23168.0,6334381.41,6.33
1128198.0,2309.0,631305.54,0.63
1130368.0,136600.0,37347915.24,37.35
1130350.0,271982.0,74362816.13,74.36
1130988.0,90060.0,24623376.62,24.62
1130996.0,241693.0,66081476.42,66.08
1131002.0,181882.0,49728503.08,49.73
1131796.0,301887.0,82539166.1,82.54
1131804.0,335.0,91592.62,0.09
1132596.0,20355.0,5565276.83,5.57
1132620.0,105746.0,28912098.43,28.91
1134964.0,18798.0,5139576.21,5.14
1137850.0,48322.0,13211756.66,13.21
1116318.0,7485.0,2046479.84,2.05
1118520.0,4803.0,1313192.07,1.31
1118538.0,9976.0,2727546.14,2.73
1118546.0,11099.0,3034586.47,3.03
1118553.0,12553.0,3432125.77,3.43
1128552.0,29491.0,8063157.89,8.06
1128560.0,223786.0,61185509.23,61.19
1130335.0,147262.0,40263021.19,40.26
1131010.0,21899.0,5987423.1,5.99
1131846.0,4029.0,1101572.11,1.1
1132646.0,12412.0,3393574.85,3.39
1132653.0,27101.0,7409706.08,7.41
1133818.0,19315.0,5280929.6,5.28
1134014.0,79695.0,21789473.68,21.79
1134741.0,49941.0,13654408.75,13.65
1136217.0,3497.0,956117.57,0.96
1129014.0,99712.0,27262337.66,27.26
1128941.0,25717.0,7031305.54,7.03
1128990.0,5192.0,1419548.87,1.42
1128974.0,101528.0,27758851.67,27.76
1123231.0,194908.0,53289952.15,53.29
1123249.0,598784.0,163714012.3,163.71
1124171.0,13891.0,3797949.42,3.8
1124189.0,416953.0,113999453.18,114.0
1124163.0,108943.0,29786192.75,29.79
1128206.0,75339.0,20598496.24,20.6
1130376.0,373730.0,102181818.18,102.18
1130392.0,172009.0,47029118.25,47.03
1130384.0,188206.0,51457552.97,51.46
1131838.0,152265.0,41630895.42,41.63
1131788.0,27485.0,7514695.83,7.51
1131812.0,21159.0,5785099.11,5.79
1132604.0,132907.0,36338209.16,36.34
1132612.0,11820.0,3231715.65,3.23
1134956.0,16945.0,4632946.0,4.63
1134972.0,25446.0,6957211.21,6.96
1137843.0,3110.0,850307.59,0.85
1137819.0,30725.0,8400546.82,8.4
1137777.0,3803.0,1039781.27,1.04
1137785.0,9151.0,2501982.23,2.5
1137793.0,9641.0,2635953.52,2.64
1137827.0,30211.0,8260013.67,8.26
1137801.0,10497.0,2869993.16,2.87
1134733.0,30665.0,8384142.17,8.38
1138601.0,33850.0,9254955.57,9.25
1120849.0,1552.0,424333.56,0.42
1120856.0,259.0,70813.4,0.07
1123595.0,1908.0,521667.81,0.52
1113224.0,1254.0,342857.14,0.34
1093160.0,83129.0,22728366.37,22.73
1096718.0,11501.0,3144497.61,3.14
1097500.0,27738.0,7583868.76,7.58
1097526.0,173498.0,47436226.93,47.44
1097575.0,17736.0,4849213.94,4.85
1097617.0,3660.0,1000683.53,1.0
1097625.0,58253.0,15926999.32,15.93
1098102.0,50438.0,13790293.92,13.79
1098110.0,74416.0,20346138.07,20.35
1098441.0,5524.0,1510321.26,1.51
1099308.0,1358.0,371291.87,0.37
1099464.0,203345.0,55596719.07,55.6
1099472.0,115892.0,31686124.4,31.69
1101633.0,1186357.0,324362816.13,324.36
1102912.0,228812.0,62559671.91,62.56
1102920.0,5968.0,1631715.65,1.63
1103167.0,43913.0,12006288.45,12.01
1105550.0,39522.0,10805741.63,10.81
1105725.0,57566.0,15739166.1,15.74
1105733.0,27994.0,7653861.93,7.65
1105741.0,23949.0,6547915.24,6.55
1105758.0,21599.0,5905399.86,5.91
1105766.0,26502.0,7245933.01,7.25
1105774.0,2805.0,766917.29,0.77
1105832.0,45093.0,12328913.19,12.33
1106053.0,166392.0,45493369.79,45.49
1106269.0,32600.0,8913192.07,8.91
1107721.0,47999.0,13123444.98,13.12
1107739.0,34979.0,9563636.36,9.56
1107747.0,6638.0,1814900.89,1.81
1107754.0,45787.0,12518660.29,12.52
1107762.0,194685.0,53228981.54,53.23
1108059.0,73680.0,20144907.72,20.14
1108067.0,290029.0,79297060.83,79.3
1108075.0,54824.0,14989473.68,14.99
1108083.0,6246.0,1707723.86,1.71
1108091.0,113582.0,31054545.45,31.05
1108109.0,314300.0,85933014.35,85.93
1109230.0,232882.0,63672453.86,63.67
1109248.0,780735.0,213461380.72,213.46
1111657.0,127544.0,34871907.04,34.87
1111665.0,144652.0,39549419.0,39.55
1111889.0,21466.0,5869036.23,5.87
1111897.0,9574.0,2617635.0,2.62
1111905.0,124802.0,34122214.63,34.12
1115161.0,5890.0,1610389.61,1.61
1116334.0,640369.0,175083800.41,175.08
1116342.0,6.0,1640.46,0.0
1116367.0,438.0,119753.93,0.12
1116375.0,100655.0,27520164.05,27.52
1116854.0,1534.0,419412.17,0.42
1116896.0,51110.0,13974025.97,13.97
1116904.0,850501.0,232536158.58,232.54
1116912.0,363182.0,99297881.07,99.3
1116920.0,82973.0,22685714.29,22.69
1116938.0,193819.0,52992207.79,52.99
1116946.0,65459.0,17897197.54,17.9
1116953.0,77590.0,21213943.95,21.21
1116961.0,180433.0,49332330.83,49.33
1116979.0,2190390.0,598876281.61,598.88
1116987.0,198417.0,54249350.65,54.25
1116995.0,4298.0,1175119.62,1.18
1117001.0,83861.0,22928503.08,22.93
1117019.0,157598.0,43088995.22,43.09
1117027.0,6062.0,1657416.27,1.66
1117035.0,10963.0,2997402.6,3.0
1117043.0,21845.0,5972658.92,5.97
1117050.0,84316.0,23052904.99,23.05
1117076.0,15216.0,4160218.73,4.16
1117084.0,211252.0,57758578.26,57.76
1117092.0,282831.0,77329049.9,77.33
1117100.0,20182.0,5517976.76,5.52
1117118.0,7640.0,2088858.51,2.09
1117126.0,4670.0,1276828.43,1.28
1117134.0,853.0,233219.41,0.23
1117142.0,9906.0,2708407.38,2.71
1117159.0,12000.0,3280929.6,3.28
1117167.0,1806.0,493779.9,0.49
1117175.0,5420.0,1481886.53,1.48
1117183.0,4133.0,1130006.84,1.13
1117191.0,3298.0,901708.82,0.9
1117209.0,3437.0,939712.92,0.94
1117241.0,673137.0,184042925.5,184.04
1117258.0,5813.0,1589336.98,1.59
1117266.0,2244540.0,613681476.42,613.68
1117274.0,28062.0,7672453.86,7.67
1117282.0,134727.0,36835816.81,36.84
1117290.0,918291.0,251070676.69,251.07
1117308.0,292379.0,79939576.21,79.94
1117316.0,71876.0,19651674.64,19.65
1117324.0,2068834.0,565641558.44,565.64
1117589.0,19420.0,5309637.73,5.31
1117639.0,1219699.0,333478879.02,333.48
1117647.0,433014.0,118390704.03,118.39
1117654.0,61484.0,16810389.61,16.81
1117662.0,840.0,229665.07,0.23
1117670.0,90947.0,24865892.0,24.87
1118231.0,322677.0,88223376.62,88.22
1118249.0,3252.0,889131.92,0.89
1118256.0,3122.0,853588.52,0.85
1118264.0,41375.0,11312371.84,11.31
1119296.0,98969.0,27059193.44,27.06
1119742.0,3289.0,899248.12,0.9
1120708.0,17108.0,4677511.96,4.68
1121425.0,3264.0,892412.85,0.89
1121433.0,5877.0,1606835.27,1.61
1121441.0,549328.0,150192207.79,150.19
1121458.0,35706.0,9762406.02,9.76
1122464.0,5411.0,1479425.84,1.48
1122480.0,45144.0,12342857.14,12.34
1123215.0,33138.0,9060287.08,9.06
1123504.0,42224.0,11544497.61,11.54
1123512.0,6743.0,1843609.02,1.84
1123520.0,23924.0,6541079.97,6.54
1123538.0,8626.0,2358441.56,2.36
1124197.0,11027.0,3014900.89,3.01
1124205.0,2718.0,743130.55,0.74
1124213.0,592.0,161859.19,0.16
1124221.0,981.0,268215.99,0.27
1124239.0,18592.0,5083253.59,5.08
1124585.0,381.0,104169.51,0.1
1124593.0,54049.0,14777580.31,14.78
1126671.0,12028.0,3288585.1,3.29
1126697.0,2126.0,581271.36,0.58
1126705.0,203657.0,55682023.24,55.68
1127810.0,565.0,154477.1,0.15
1127828.0,113370.0,30996582.37,31.0
1127836.0,200325.0,54771018.46,54.77
1127844.0,6348.0,1735611.76,1.74
1128537.0,205884.0,56290909.09,56.29
1128545.0,336819.0,92089952.15,92.09
1128743.0,106.0,28981.54,0.03
1128909.0,222227.0,60759261.79,60.76
1134121.0,25220.0,6895420.37,6.9
1128917.0,277299.0,75816541.35,75.82
1128925.0,20528.0,5612576.9,5.61
1128933.0,107137.0,29292412.85,29.29
1129071.0,115361.0,31540943.27,31.54
1129774.0,13919.0,3805604.92,3.81
1129782.0,28877.0,7895283.66,7.9
1129790.0,95752.0,26179630.9,26.18
1129808.0,18986.0,5190977.44,5.19
1129816.0,27352.0,7478332.19,7.48
1129824.0,63880.0,17465481.89,17.47
1129832.0,92690.0,25342447.03,25.34
1129840.0,65233.0,17835406.7,17.84
1129857.0,73743.0,20162132.6,20.16
1130186.0,48844.0,13354477.1,13.35
1130194.0,289497.0,79151606.29,79.15
1130202.0,208067.0,56887764.87,56.89
1130210.0,50612.0,13837867.4,13.84
1130228.0,76289.0,20858236.5,20.86
1130236.0,62226.0,17013260.42,17.01
1130327.0,71329.0,19502118.93,19.5
1130715.0,31673.0,8659740.26,8.66
1130723.0,62216.0,17010526.32,17.01
1130731.0,211765.0,57898838.0,57.9
1130749.0,1104.0,301845.52,0.3
1130756.0,27046.0,7394668.49,7.39
1130764.0,1641.0,448667.12,0.45
1130772.0,258719.0,70736568.69,70.74
1130780.0,60639.0,16579357.48,16.58
1130798.0,236924.0,64777580.31,64.78
1130806.0,7264.0,1986056.05,1.99
1131051.0,16113.0,4405468.22,4.41
1131143.0,2079.0,568421.05,0.57
1131465.0,85989.0,23510321.26,23.51
1131473.0,61715.0,16873547.51,16.87
1131481.0,28125.0,7689678.74,7.69
1131499.0,77146.0,21092549.56,21.09
1132240.0,253741.0,69375529.73,69.38
1132257.0,985.0,269309.64,0.27
1132265.0,520716.0,142369377.99,142.37
1132273.0,557.0,152289.82,0.15
1132554.0,94253.0,25769788.11,25.77
1132992.0,34310.0,9380724.54,9.38
1133008.0,52036.0,14227204.37,14.23
1133016.0,14300.0,3909774.44,3.91
1133024.0,20558.0,5620779.22,5.62
1133156.0,20399.0,5577306.9,5.58
1133677.0,39880.0,10903622.69,10.9
1134055.0,72377.0,19788653.45,19.79
1134667.0,135933.0,37165550.24,37.17
1134675.0,9988.0,2730827.07,2.73
1134683.0,25779.0,7048257.01,7.05
1134691.0,33835.0,9250854.41,9.25
1134717.0,34375.0,9398496.24,9.4
1135508.0,1441.0,393984.96,0.39
1137587.0,75284.0,20583458.65,20.58
1137595.0,89718.0,24529870.13,24.53
1137603.0,314.0,85850.99,0.09
1137611.0,56555.0,15462747.78,15.46
1137629.0,130344.0,35637457.28,35.64
1137637.0,2059.0,562952.84,0.56
1137959.0,13088.0,3578400.55,3.58
1137967.0,59127.0,16165960.36,16.17
1138320.0,96822.0,26472180.45,26.47
1138338.0,1897.0,518660.29,0.52
1138957.0,21770.0,5952153.11,5.95
1139021.0,21556.0,5893643.2,5.89
1139039.0,63666.0,17406971.98,17.41
1139401.0,120627.0,32980724.54,32.98
1140060.0,36327.0,9932194.12,9.93
1091818.0,2848718.0,778870266.58,778.87
1097815.0,279672.0,76465345.18,76.47
1091826.0,2346802.0,641641011.62,641.64
1097807.0,178234.0,48731100.48,48.73
1105386.0,662593.0,181160082.02,181.16
1107028.0,50356.0,13767874.23,13.77
1108679.0,83863.0,22929049.9,22.93
1109305.0,304765.0,83326042.38,83.33
1107572.0,20477.0,5598632.95,5.6
1099233.0,72808.0,19906493.51,19.91
1107051.0,19326.0,5283937.12,5.28
1095702.0,650910.0,177965823.65,177.97
1099357.0,74886.0,20474641.15,20.47
1099225.0,38247.0,10457142.86,10.46
1114677.0,45424.0,12419412.17,12.42
1125715.0,82738.0,22621462.75,22.62
1126648.0,16389.0,4480929.6,4.48
1115542.0,147128.0,40226384.14,40.23
1118793.0,275764.0,75396855.78,75.4
1114891.0,270370.0,73922077.92,73.92
1130459.0,36865.0,10079289.13,10.08
1130624.0,144492.0,39505673.27,39.51
1095744.0,41015.0,11213943.95,11.21
1101823.0,110679.0,30260833.9,30.26
1116565.0,52988.0,14487491.46,14.49
1130954.0,41104.0,11238277.51,11.24
1129980.0,130497.0,35679289.13,35.68
1129873.0,422199.0,115433766.23,115.43
1131200.0,10762.0,2942447.03,2.94
1134352.0,8478.0,2317976.76,2.32
1135631.0,2329.0,636773.75,0.64
1135649.0,89290.0,24412850.31,24.41
1095728.0,757004.0,206973069.04,206.97
1118777.0,239240.0,65410799.73,65.41
1099373.0,475257.0,129940396.45,129.94
1131085.0,2848.0,778673.96,0.78
1127935.0,202603.0,55393848.26,55.39
1120971.0,286211.0,78253178.4,78.25
1095710.0,1485004.0,406016131.24,406.02
1118785.0,438488.0,119887354.75,119.89
1107556.0,565846.0,154708407.38,154.71
1130962.0,35767.0,9779084.07,9.78
1131093.0,60923.0,16657006.15,16.66
1108695.0,13150.0,3595352.02,3.6
1115476.0,36438.0,9962542.72,9.96
1095736.0,29435.0,8047846.89,8.05
1118728.0,112916.0,30872453.86,30.87
1118074.0,11470.0,3136021.87,3.14
1099381.0,15409.0,4212987.01,4.21
1117456.0,5761.0,1575119.62,1.58
1120443.0,6080.0,1662337.66,1.66
1115559.0,28080.0,7677375.26,7.68
1128297.0,28687.0,7843335.61,7.84
1122225.0,31872.0,8714149.01,8.71
1105402.0,17584.0,4807655.5,4.81
1118710.0,166851.0,45618865.35,45.62
1122647.0,117289.0,32068079.29,32.07
1135797.0,14579.0,3986056.05,3.99
1095751.0,330707.0,90418865.35,90.42
1131077.0,39419.0,10777580.31,10.78
1131069.0,51957.0,14205604.92,14.21
1132752.0,88521.0,24202597.4,24.2
1132760.0,20251.0,5536842.11,5.54
1132893.0,361721.0,98898427.89,98.9
1133669.0,222604.0,60862337.66,60.86
1134303.0,9752.0,2666302.12,2.67
1130442.0,204449.0,55898564.59,55.9
1134311.0,6243.0,1706903.62,1.71
1135078.0,63144.0,17264251.54,17.26
1135086.0,56527.0,15455092.28,15.46
1135102.0,8139.0,2225290.5,2.23
1135110.0,210569.0,57571838.69,57.57
1136027.0,63887.0,17467395.76,17.47
1136944.0,36854.0,10076281.61,10.08
1113521.0,79034.0,21608749.15,21.61
1097757.0,51996.0,14216267.94,14.22
1097765.0,33758.0,9229801.78,9.23
1108562.0,4845.0,1324675.32,1.32
1108547.0,251692.0,68815311.0,68.82
1107077.0,106153.0,29023376.62,29.02
1108570.0,32694.0,8938892.69,8.94
1109263.0,102870.0,28125768.97,28.13
1110816.0,24598.0,6725358.85,6.73
1110824.0,16536.0,4521120.98,4.52
1109313.0,71435.0,19531100.48,19.53
1107069.0,28721.0,7852631.58,7.85
1111681.0,411849.0,112603964.46,112.6
1108588.0,8556.0,2339302.8,2.34
1108596.0,337953.0,92400000.0,92.4
1110782.0,167045.0,45671907.04,45.67
1108554.0,115021.0,31447983.6,31.45
1110790.0,84347.0,23061380.72,23.06
1108539.0,63256.0,17294873.55,17.29
1110766.0,12846.0,3512235.13,3.51
1107564.0,59698.0,16322077.92,16.32
1102276.0,798489.0,218315516.06,218.32
1109370.0,604431.0,165257963.09,165.26
1107549.0,327337.0,89497470.95,89.5
1109354.0,360087.0,98451674.64,98.45
1109214.0,114890.0,31412166.78,31.41
1109362.0,1236301.0,338018045.11,338.02
1109222.0,545463.0,149135475.05,149.14
1116250.0,1296308.0,354424606.97,354.42
1116524.0,960025.0,262481203.01,262.48
1127802.0,156528.0,42796445.66,42.8
1128453.0,505074.0,138092686.26,138.09
1130301.0,211550.0,57840054.68,57.84
1132513.0,255939.0,69976486.67,69.98
1134634.0,78354.0,21422829.8,21.42
1106194.0,18505.0,5059466.85,5.06
1107036.0,12578.0,3438961.04,3.44
1113315.0,7480.0,2045112.78,2.05
1114909.0,6642.0,1815994.53,1.82
1114933.0,39258.0,10733561.18,10.73
1115831.0,6246.0,1707723.86,1.71
1115849.0,2650.0,724538.62,0.72
1115856.0,2363.0,646069.72,0.65
1116268.0,20450.0,5591250.85,5.59
1116540.0,40362.0,11035406.7,11.04
1119726.0,11799.0,3225974.03,3.23
1106202.0,29825.0,8154477.1,8.15
1107044.0,115173.0,31489542.04,31.49
1114917.0,6124.0,1674367.74,1.67
1114925.0,8238.0,2252358.17,2.25
1116557.0,41523.0,11352836.64,11.35
1121979.0,13882.0,3795488.72,3.8
1101849.0,16975.0,4641148.33,4.64
1116276.0,2885.0,788790.16,0.79
1126663.0,37906.0,10363909.77,10.36
1126689.0,13016.0,3558714.97,3.56
1114941.0,15240.0,4166780.59,4.17
1119122.0,15818.0,4324812.03,4.32
1129527.0,17589.0,4809022.56,4.81
1123694.0,625458.0,171006971.98,171.01
1129410.0,125403.0,34286534.52,34.29
1131929.0,4940.0,1350649.35,1.35
1131937.0,8088.0,2211346.55,2.21
1132935.0,22161.0,6059056.73,6.06
1135094.0,58309.0,15942310.32,15.94
1136092.0,5555.0,1518796.99,1.52
1136100.0,18480.0,5052631.58,5.05
1136191.0,10919.0,2985372.52,2.99
1134238.0,163427.0,44682706.77,44.68
1137660.0,7669.0,2096787.42,2.1
1137678.0,50517.0,13811893.37,13.81
1137686.0,124771.0,34113738.89,34.11
1137546.0,252138.0,68937252.22,68.94
1137553.0,134680.0,36822966.51,36.82
1137694.0,5858.0,1601640.46,1.6
1137702.0,708.0,193574.85,0.19
