cusip,assets_nis_1000s,assets_usd,assets_usd_mn
1128172.0,116254.0,31035826.79,31.04
1128214.0,339201.0,90555021.62,90.56
1128180.0,24366.0,6504885.47,6.5
1128198.0,2834.0,756580.7,0.76
1130368.0,141666.0,37819958.35,37.82
1130350.0,256271.0,68415558.76,68.42
1130988.0,91292.0,24371829.78,24.37
1130996.0,234424.0,62583159.81,62.58
1131002.0,180349.0,48146991.3,48.15
1131796.0,302464.0,80747503.87,80.75
1131804.0,381.0,101713.92,0.1
1132596.0,17320.0,4623845.37,4.62
1132620.0,112243.0,29965027.5,29.97
1134964.0,18267.0,4876661.86,4.88
1137850.0,26786.0,7150942.39,7.15
1116318.0,7046.0,1881040.1,1.88
1118520.0,5352.0,1428800.26,1.43
1118538.0,10085.0,2692348.76,2.69
1118546.0,11699.0,3123231.35,3.12
1118553.0,13050.0,3483901.97,3.48
1128552.0,29277.0,7815953.87,7.82
1128560.0,212493.0,56728335.74,56.73
1130335.0,153049.0,40858828.55,40.86
1131010.0,21523.0,5745902.08,5.75
1131846.0,3807.0,1016338.3,1.02
1132646.0,13021.0,3476159.97,3.48
1132653.0,28219.0,7533504.19,7.53
1133818.0,18951.0,5059266.38,5.06
1134014.0,79517.0,21228309.04,21.23
1134741.0,47345.0,12639489.56,12.64
1136217.0,3987.0,1064392.12,1.06
1129014.0,102590.0,27388007.9,27.39
1128941.0,25080.0,6695498.96,6.7
1128990.0,5203.0,1389022.37,1.39
1128974.0,236310.0,63086657.06,63.09
1123231.0,186957.0,49911100.43,49.91
1123249.0,571499.0,152570612.42,152.57
1124171.0,13971.0,3729777.35,3.73
1124189.0,417688.0,111508356.03,111.51
1124163.0,105090.0,28055422.07,28.06
1128206.0,74777.0,19962891.77,19.96
1130376.0,375848.0,100338512.47,100.34
1130392.0,169472.0,45243205.72,45.24
1130384.0,172696.0,46103903.04,46.1
1131838.0,138478.0,36968871.8,36.97
1131788.0,29403.0,7849591.54,7.85
1131812.0,20249.0,5405787.82,5.41
1132604.0,127729.0,34099257.84,34.1
1132612.0,11307.0,3018580.81,3.02
1134956.0,16298.0,4351006.46,4.35
1134972.0,25259.0,6743285.81,6.74
1137843.0,2979.0,795290.73,0.8
1137819.0,22023.0,5879384.91,5.88
1137777.0,3404.0,908751.13,0.91
1137785.0,8205.0,2190453.31,2.19
1137793.0,9913.0,2646430.67,2.65
1137827.0,31403.0,8383522.88,8.38
1137801.0,10400.0,2776442.95,2.78
1134733.0,30611.0,8172086.07,8.17
1138601.0,35699.0,9530407.39,9.53
1120849.0,1498.0,399914.57,0.4
1120856.0,260.0,69411.07,0.07
1123595.0,1732.0,462384.54,0.46
1113224.0,1311.0,349991.99,0.35
1091818.0,2901412.0,774577393.35,774.58
1097815.0,273919.0,73126968.87,73.13
1091826.0,2305626.0,615522985.74,615.52
1097807.0,182220.0,48646484.06,48.65
1105386.0,663963.0,177255325.97,177.26
1107028.0,47870.0,12779646.54,12.78
1108679.0,103132.0,27532703.29,27.53
1109305.0,341396.0,91141011.27,91.14
1107572.0,21062.0,5622830.9,5.62
1099233.0,69575.0,18574136.37,18.57
1107051.0,18450.0,4925516.58,4.93
1095702.0,614924.0,164163596.56,164.16
1099357.0,74086.0,19778418.5,19.78
1099225.0,37130.0,9912435.26,9.91
1114677.0,43186.0,11529179.35,11.53
1125715.0,80424.0,21470446.9,21.47
1126648.0,16253.0,4338993.01,4.34
1115542.0,160651.0,42888301.56,42.89
1118793.0,274325.0,73235356.93,73.24
1114891.0,253105.0,67570345.45,67.57
1130459.0,37474.0,10004271.45,10.0
1130624.0,106793.0,28510064.61,28.51
1095744.0,41850.0,11172513.21,11.17
1101823.0,118165.0,31545998.18,31.55
1116565.0,53087.0,14172406.43,14.17
1130954.0,39943.0,10663409.69,10.66
1129980.0,114136.0,30470393.51,30.47
1129873.0,418220.0,111650381.76,111.65
1131200.0,11608.0,3098937.48,3.1
1134352.0,8674.0,2315660.21,2.32
1135631.0,2293.0,612152.28,0.61
1135649.0,89970.0,24018901.17,24.02
1095728.0,790984.0,211165572.11,211.17
1118777.0,231491.0,61800149.5,61.8
1099373.0,455988.0,121733141.12,121.73
1131085.0,3407.0,909552.03,0.91
1127935.0,211017.0,56334294.41,56.33
1120971.0,276202.0,73736451.49,73.74
1095710.0,1486910.0,396953921.73,396.95
1118785.0,424087.0,113216669.34,113.22
1107556.0,540953.0,144415879.12,144.42
1130962.0,34567.0,9228202.25,9.23
1131093.0,59821.0,15970153.24,15.97
1108695.0,12991.0,3468151.0,3.47
1115476.0,36969.0,9869453.79,9.87
1095736.0,29991.0,8006567.36,8.01
1118728.0,119452.0,31889583.0,31.89
1118074.0,12151.0,3243899.83,3.24
1099381.0,15005.0,4005819.85,4.01
1117456.0,6029.0,1609536.01,1.61
1120443.0,6086.0,1624753.06,1.62
1115559.0,25760.0,6877035.61,6.88
1128297.0,28798.0,7688077.31,7.69
1122225.0,30340.0,8099738.37,8.1
1105402.0,16323.0,4357680.6,4.36
1118710.0,174719.0,46643974.58,46.64
1122647.0,110477.0,29493566.13,29.49
1135797.0,14395.0,3842970.79,3.84
1095751.0,317877.0,84862245.72,84.86
1131077.0,35801.0,9557637.89,9.56
1131069.0,48228.0,12875220.25,12.88
1132752.0,87437.0,23342677.13,23.34
1132760.0,19526.0,5212771.64,5.21
1132893.0,357989.0,95570772.6,95.57
1133669.0,240721.0,64264242.62,64.26
1134303.0,8985.0,2398686.53,2.4
1130442.0,202165.0,53971114.31,53.97
1134311.0,6222.0,1661060.39,1.66
1135078.0,58698.0,15670350.79,15.67
1135086.0,41979.0,11206951.79,11.21
1135102.0,8531.0,2277484.12,2.28
1135110.0,212176.0,56643707.62,56.64
1136027.0,50589.0,13505526.19,13.51
1136944.0,39004.0,10412728.92,10.41
1113521.0,75502.0,20156441.88,20.16
1097757.0,55482.0,14811789.2,14.81
1097765.0,32694.0,8728175.56,8.73
1108562.0,4886.0,1304394.25,1.3
1108547.0,257077.0,68630733.09,68.63
1107077.0,106357.0,28393667.57,28.39
1108570.0,33020.0,8815206.36,8.82
1109263.0,106659.0,28474291.21,28.47
1110816.0,24570.0,6559346.47,6.56
1110824.0,16590.0,4428960.44,4.43
1109313.0,72441.0,19339259.97,19.34
1107069.0,28710.0,7664584.33,7.66
1111681.0,415495.0,110922900.32,110.92
1108588.0,8885.0,2371989.96,2.37
1108596.0,348239.0,92967857.33,92.97
1110782.0,171320.0,45736558.28,45.74
1108554.0,120679.0,32217149.87,32.22
1110790.0,88892.0,23731112.18,23.73
1108539.0,63908.0,17061241.92,17.06
1110766.0,12799.0,3416893.59,3.42
1107564.0,62468.0,16676811.36,16.68
1102276.0,835531.0,223058091.73,223.06
1109370.0,648005.0,172995087.83,173.0
1107549.0,325757.0,86965935.18,86.97
1109354.0,365754.0,97643761.01,97.64
1109214.0,114833.0,30656468.58,30.66
1109362.0,1239724.0,330963746.06,330.96
1109222.0,550471.0,146956858.35,146.96
1116250.0,1292744.0,345118265.79,345.12
1116524.0,957181.0,255534465.27,255.53
1127802.0,158274.0,42253724.17,42.25
1128453.0,531881.0,141993966.58,141.99
1130301.0,222748.0,59466068.66,59.47
1132513.0,246092.0,65698115.22,65.7
1134634.0,79729.0,21284905.76,21.28
1106194.0,18881.0,5040578.78,5.04
1107036.0,12816.0,3421432.0,3.42
1113315.0,7536.0,2011853.28,2.01
1114909.0,6684.0,1784398.53,1.78
1114933.0,40491.0,10809706.87,10.81
1115831.0,6408.0,1710716.0,1.71
1115849.0,2695.0,719472.48,0.72
1115856.0,2363.0,630839.87,0.63
1116268.0,20642.0,5510705.32,5.51
1116540.0,41335.0,11035025.9,11.04
1119726.0,12084.0,3226013.13,3.23
1106202.0,28076.0,7495328.1,7.5
1107044.0,122723.0,32762827.7,32.76
1114917.0,6365.0,1699236.48,1.7
1114925.0,8455.0,2257194.72,2.26
1116557.0,44349.0,11839660.42,11.84
1121979.0,12367.0,3301564.42,3.3
1101849.0,17552.0,4685781.41,4.69
1116276.0,2931.0,782476.37,0.78
1126663.0,38895.0,10383629.67,10.38
1126689.0,13796.0,3683058.36,3.68
1114941.0,15002.0,4005018.95,4.01
1119122.0,15335.0,4093918.52,4.09
1129527.0,28731.0,7670190.61,7.67
1123694.0,600091.0,160203694.8,160.2
1129410.0,122568.0,32721448.02,32.72
1131929.0,4607.0,1229910.83,1.23
1131937.0,7990.0,2133055.69,2.13
1132935.0,21355.0,5701051.84,5.7
1135094.0,57433.0,15332639.22,15.33
1136092.0,5486.0,1464573.66,1.46
1136100.0,18372.0,4904693.26,4.9
1136191.0,10042.0,2680869.24,2.68
1134238.0,172843.0,46143146.99,46.14
1137660.0,5347.0,1427465.43,1.43
1137678.0,48952.0,13068503.39,13.07
1137686.0,117737.0,31431736.88,31.43
1137546.0,247726.0,66134337.12,66.13
1137553.0,105964.0,28288750.07,28.29
1137694.0,5912.0,1578301.03,1.58
1137702.0,812.0,216776.12,0.22
1137710.0,2639.0,704522.4,0.7
1137561.0,7142.0,1906668.8,1.91
1137736.0,133888.0,35743499.39,35.74
1137579.0,244558.0,65288589.89,65.29
1137728.0,69585.0,18576806.02,18.58
1139070.0,17873.0,4771477.39,4.77
1139088.0,21309.0,5688771.42,5.69
1139096.0,3155.0,842276.68,0.84
1137744.0,86689.0,23142986.81,23.14
1129063.0,34431.0,9191894.92,9.19
1128966.0,314568.0,83978856.32,83.98
1129022.0,168704.0,45038176.09,45.04
1129055.0,59119.0,15782743.34,15.78
1128982.0,1503442.0,401367398.15,401.37
1112838.0,6838.0,1825511.24,1.83
1129634.0,12277.0,3277537.51,3.28
1122076.0,8022.0,2141598.59,2.14
1129642.0,6048.0,1614608.36,1.61
1116102.0,172.0,45918.09,0.05
1116094.0,1988.0,530727.75,0.53
1101815.0,17015.0,4542420.84,4.54
1116086.0,94090.0,25118799.72,25.12
1114644.0,5760.0,1537722.25,1.54
1114974.0,11412.0,3046612.21,3.05
1119114.0,7528.0,2009717.55,2.01
1093160.0,82250.0,21957926.21,21.96
1096718.0,12010.0,3206257.68,3.21
1097500.0,28774.0,7681670.14,7.68
1097526.0,171306.0,45732820.76,45.73
1097575.0,17898.0,4778151.53,4.78
1097617.0,3753.0,1001922.15,1.0
1097625.0,60872.0,16250734.16,16.25
1098102.0,41305.0,11027016.93,11.03
1098110.0,79956.0,21345506.97,21.35
1098441.0,5971.0,1594052.0,1.59
1099308.0,789.0,210635.91,0.21
1099464.0,208281.0,55603876.34,55.6
1099472.0,116814.0,31185327.57,31.19
1101633.0,1195499.0,319157189.39,319.16
1102912.0,227887.0,60838005.23,60.84
1102920.0,6051.0,1615409.26,1.62
1103167.0,81846.0,21850072.08,21.85
1105550.0,41453.0,11066527.84,11.07
1105725.0,63255.0,16886913.34,16.89
1105733.0,39655.0,10586523.57,10.59
1105741.0,24827.0,6627956.64,6.63
1105758.0,21838.0,5829996.26,5.83
1105766.0,27025.0,7214747.18,7.21
1105774.0,2933.0,783010.3,0.78
1105832.0,44208.0,11802018.26,11.8
1106053.0,173017.0,46189599.02,46.19
1106269.0,34565.0,9227668.32,9.23
1107721.0,47951.0,12801270.76,12.8
1107739.0,34896.0,9316033.96,9.32
1107747.0,6437.0,1718458.01,1.72
1107754.0,51372.0,13714560.31,13.71
1107762.0,174942.0,46703507.93,46.7
1108059.0,73451.0,19608895.3,19.61
1108067.0,292870.0,78186235.25,78.19
1108075.0,59119.0,15782743.34,15.78
1108083.0,6325.0,1688557.85,1.69
1108091.0,115223.0,30760585.19,30.76
1108109.0,316567.0,84512520.69,84.51
1109230.0,236356.0,63098937.48,63.1
1109248.0,773469.0,206489668.43,206.49
1111657.0,148968.0,39769341.66,39.77
1111665.0,150387.0,40148165.95,40.15
1111889.0,22089.0,5897004.65,5.9
1111897.0,8963.0,2392813.28,2.39
1111905.0,123737.0,33033530.89,33.03
1115161.0,6317.0,1686422.13,1.69
1116334.0,631954.0,168710021.89,168.71
1116342.0,6.0,1601.79,0.0
1116367.0,397.0,105985.37,0.11
1116375.0,98139.0,26199743.71,26.2
1116854.0,1695.0,452506.81,0.45
1116896.0,51748.0,13814939.4,13.81
1116904.0,868078.0,231747023.33,231.75
1116912.0,373987.0,99841689.36,99.84
1116920.0,82948.0,22144268.25,22.14
1116938.0,236100.0,63030594.27,63.03
1116946.0,63689.0,17002776.44,17.0
1116953.0,76213.0,20346254.47,20.35
1116961.0,186629.0,49823535.69,49.82
1116979.0,2213802.0,591009130.23,591.01
1116987.0,196806.0,52540445.3,52.54
1116995.0,4518.0,1206150.89,1.21
1117001.0,86086.0,22982006.51,22.98
1117019.0,152740.0,40776336.16,40.78
1117027.0,6092.0,1626354.85,1.63
1117035.0,11086.0,2959581.4,2.96
1117043.0,23655.0,6315072.88,6.32
1117050.0,84372.0,22524427.36,22.52
1117076.0,20532.0,5481339.1,5.48
1117084.0,213154.0,56904800.04,56.9
1117092.0,281604.0,75178600.03,75.18
1117100.0,20739.0,5536600.99,5.54
1117118.0,6547.0,1747824.23,1.75
1117126.0,4800.0,1281435.21,1.28
1117134.0,861.0,229857.44,0.23
1117142.0,9801.0,2616530.51,2.62
1117159.0,11737.0,3133376.05,3.13
1117167.0,1797.0,479737.31,0.48
1117175.0,6414.0,1712317.8,1.71
1117183.0,4210.0,1123925.46,1.12
1117191.0,3354.0,895402.85,0.9
1117209.0,3458.0,923167.28,0.92
1117241.0,761360.0,203256981.15,203.26
1117258.0,3345.0,893000.16,0.89
1117266.0,2231684.0,595783010.3,595.78
1117274.0,28651.0,7648833.36,7.65
1117282.0,138450.0,36961396.76,36.96
1117290.0,903088.0,241093491.38,241.09
1117308.0,282065.0,75301671.21,75.3
1117316.0,72552.0,19368893.16,19.37
1117324.0,2085136.0,556659725.56,556.66
1117589.0,20015.0,5343317.85,5.34
1117639.0,1181032.0,315294997.06,315.29
1117647.0,411918.0,109967964.12,109.97
1117654.0,65619.0,17518020.18,17.52
1117662.0,926.0,247210.21,0.25
1117670.0,101275.0,27036948.05,27.04
1118231.0,339112.0,90531261.68,90.53
1118249.0,3252.0,868172.35,0.87
1118256.0,3122.0,833466.82,0.83
1118264.0,42864.0,11443216.4,11.44
1119296.0,109339.0,29189759.2,29.19
1119742.0,3281.0,875914.36,0.88
1120708.0,16471.0,4397191.52,4.4
1121425.0,3383.0,903144.86,0.9
1121433.0,6419.0,1713652.62,1.71
1121441.0,562339.0,150125206.9,150.13
1121458.0,28997.0,7741203.48,7.74
1122464.0,5511.0,1471247.8,1.47
1122480.0,45285.0,12089540.29,12.09
1123215.0,31598.0,8435581.18,8.44
1123504.0,42026.0,11219499.17,11.22
1123512.0,7128.0,1902931.28,1.9
1123520.0,24319.0,6492338.09,6.49
1123538.0,4785.0,1277430.72,1.28
1124197.0,9136.0,2438998.34,2.44
1124205.0,2591.0,691708.05,0.69
1124213.0,593.0,158310.64,0.16
1124221.0,933.0,249078.97,0.25
1124239.0,19553.0,5219979.71,5.22
1124585.0,307.0,81958.46,0.08
1124593.0,53429.0,14263708.69,14.26
1126671.0,11228.0,2997490.52,3.0
1126697.0,2428.0,648192.64,0.65
1126705.0,223167.0,59577927.28,59.58
1127810.0,583.0,155640.98,0.16
1127828.0,118247.0,31567889.37,31.57
1127836.0,203720.0,54386245.93,54.39
1127844.0,6429.0,1716322.28,1.72
1128537.0,204981.0,54722889.64,54.72
1128545.0,334296.0,89245555.02,89.25
1128743.0,106.0,28298.36,0.03
1128909.0,230672.0,61581504.62,61.58
1134121.0,220.0,58732.45,0.06
1128917.0,267744.0,71478455.87,71.48
1128925.0,17932.0,4787228.36,4.79
1128933.0,113726.0,30360937.58,30.36
1129071.0,118870.0,31734208.98,31.73
1129774.0,15551.0,4151583.11,4.15
1129782.0,26280.0,7015857.76,7.02
1129790.0,88491.0,23624058.95,23.62
1129808.0,20840.0,5563564.53,5.56
1129816.0,29951.0,7995888.73,8.0
1129824.0,68705.0,18341876.23,18.34
1129832.0,89057.0,23775161.51,23.78
1129840.0,57997.0,15483207.86,15.48
1129857.0,68452.0,18274333.92,18.27
1130186.0,48430.0,12929147.31,12.93
1130194.0,356496.0,95172192.86,95.17
1130202.0,219841.0,58689999.47,58.69
1130210.0,51028.0,13622724.12,13.62
1130228.0,76927.0,20536867.96,20.54
1130236.0,63639.0,16989428.16,16.99
1130327.0,68585.0,18309840.35,18.31
1130715.0,35173.0,9389983.45,9.39
1130723.0,61361.0,16381280.37,16.38
1130731.0,168699.0,45036841.26,45.04
1130749.0,1067.0,284852.37,0.28
1130756.0,27490.0,7338886.22,7.34
1130764.0,3968.0,1059319.77,1.06
1130772.0,258166.0,68921458.7,68.92
1130780.0,51089.0,13639009.02,13.64
1130798.0,239695.0,63990335.84,63.99
1130806.0,7648.0,2041753.43,2.04
1131051.0,15533.0,4146777.72,4.15
1131143.0,2759.0,736558.28,0.74
1131465.0,81358.0,21719792.83,21.72
1131473.0,54029.0,14423888.09,14.42
1131481.0,27186.0,7257728.66,7.26
1131499.0,81581.0,21779326.18,21.78
1132240.0,265572.0,70898606.44,70.9
1132257.0,956.0,255219.18,0.26
1132265.0,507927.0,135599070.96,135.6
1132273.0,390.0,104116.61,0.1
1132554.0,98211.0,26218965.24,26.22
1132992.0,33538.0,8953494.58,8.95
1133008.0,52873.0,14115275.78,14.12
1133016.0,15582.0,4159859.04,4.16
