cusip,assets_nis_1000s,assets_usd,assets_usd_mn
1117639.0,1240264.0,352097657.91,352.1
1117647.0,466421.0,132411923.35,132.41
1117654.0,57702.0,16380979.42,16.38
1117662.0,814.0,231085.88,0.23
1117670.0,83729.0,23769765.79,23.77
1118231.0,285044.0,80920936.83,80.92
1118249.0,3116.0,884599.01,0.88
1118256.0,3072.0,872107.88,0.87
1118264.0,38682.0,10981405.25,10.98
1119296.0,83942.0,23830234.21,23.83
1119742.0,2764.0,784669.98,0.78
1120708.0,18154.0,5153726.05,5.15
1121425.0,2677.0,759971.61,0.76
1121433.0,13561.0,3849822.57,3.85
1121441.0,577710.0,164005677.79,164.01
1121458.0,17128.0,4862455.64,4.86
1122464.0,5036.0,1429666.43,1.43
1122480.0,45006.0,12776721.08,12.78
1123215.0,30014.0,8520652.95,8.52
1123504.0,50272.0,14271682.04,14.27
1123512.0,6311.0,1791625.27,1.79
1123538.0,5226.0,1483605.39,1.48
1124197.0,85164.0,24177146.91,24.18
1124205.0,9515.0,2701206.53,2.7
1124213.0,831.0,235911.99,0.24
1124221.0,1120.0,317956.0,0.32
1124239.0,18598.0,5279772.89,5.28
1124585.0,462.0,131156.85,0.13
1124593.0,54267.0,15405819.73,15.41
1126671.0,11683.0,3316678.5,3.32
1126697.0,2497.0,708871.54,0.71
1126705.0,164359.0,46659758.69,46.66
1127810.0,525.0,149041.87,0.15
1127828.0,107675.0,30567778.57,30.57
1127836.0,195077.0,55380269.69,55.38
1127844.0,6129.0,1739957.42,1.74
1128537.0,205907.0,58454790.63,58.45
1128545.0,334966.0,95093257.63,95.09
1128743.0,104.0,29524.49,0.03
1128909.0,188942.0,53638608.94,53.64
1134121.0,65926.0,18715684.88,18.72
1128917.0,236011.0,67000993.61,67.0
1128925.0,18009.0,5112562.1,5.11
1128933.0,83210.0,23622427.25,23.62
1129071.0,81580.0,23159687.72,23.16
1129774.0,11485.0,3260468.42,3.26
1129782.0,34563.0,9812065.29,9.81
1129790.0,87061.0,24715684.88,24.72
1129808.0,22231.0,6311142.65,6.31
1129816.0,25728.0,7303903.48,7.3
1129824.0,60327.0,17126188.79,17.13
1129832.0,92231.0,26183392.48,26.18
1129840.0,70141.0,19912278.21,19.91
1129857.0,75682.0,21485308.73,21.49
1130186.0,43156.0,12251525.9,12.25
1130194.0,327380.0,92939673.53,92.94
1130202.0,244585.0,69435060.33,69.44
1130210.0,40622.0,11532150.46,11.53
1130228.0,111806.0,31740525.2,31.74
1130236.0,64903.0,18425266.15,18.43
1130327.0,82570.0,23440738.11,23.44
1130715.0,33586.0,9534705.46,9.53
1130723.0,84036.0,23856919.8,23.86
1130731.0,252560.0,71699077.36,71.7
1130749.0,3079.0,874095.1,0.87
1130756.0,26243.0,7450106.46,7.45
1130764.0,1427.0,405110.01,0.41
1130772.0,234194.0,66485166.78,66.49
1130780.0,57091.0,16207523.07,16.21
1130798.0,227669.0,64632789.21,64.63
1130806.0,7107.0,2017601.14,2.02
1131051.0,17578.0,4990205.82,4.99
1131143.0,6535.0,1855216.47,1.86
1131465.0,77465.0,21991483.32,21.99
1131473.0,87200.0,24755145.49,24.76
1131481.0,28819.0,8181405.25,8.18
1131499.0,71449.0,20283605.39,20.28
1132240.0,165119.0,46875514.55,46.88
1132257.0,1053.0,298935.42,0.3
1132265.0,521910.0,148164655.78,148.16
1132273.0,696.0,197586.94,0.2
1132554.0,93419.0,26520652.95,26.52
1132992.0,30240.0,8584811.92,8.58
1133008.0,49856.0,14153584.1,14.15
1133016.0,16826.0,4776721.08,4.78
1133024.0,21441.0,6086870.12,6.09
1133156.0,19726.0,5600000.0,5.6
1133677.0,37437.0,10627963.09,10.63
1134055.0,67755.0,19234918.38,19.23
1134667.0,116533.0,33082469.84,33.08
1134675.0,9311.0,2643293.12,2.64
1134683.0,31005.0,8801987.22,8.8
1134691.0,33197.0,9424272.53,9.42
1134717.0,34043.0,9664442.87,9.66
1135508.0,1296.0,367920.51,0.37
1137587.0,90326.0,25642583.39,25.64
1137595.0,116337.0,33026827.54,33.03
1137603.0,677.0,192193.04,0.19
1137611.0,41969.0,11914549.33,11.91
1137629.0,135045.0,38337828.25,38.34
1137637.0,2075.0,589070.26,0.59
1137959.0,72803.0,20667991.48,20.67
1137967.0,50121.0,14228814.76,14.23
1138320.0,92213.0,26178282.47,26.18
1138338.0,1984.0,563236.34,0.56
1138957.0,20622.0,5854364.8,5.85
1139021.0,19293.0,5477075.94,5.48
1139039.0,64243.0,18237899.22,18.24
1139401.0,123219.0,34980553.58,34.98
1140060.0,38135.0,10826117.81,10.83
1084656.0,735632.0,208838041.16,208.84
1096593.0,1244711.0,353360113.56,353.36
1104645.0,782537.0,222153867.99,222.15
1099506.0,59128.0,16785805.54,16.79
1113307.0,715458.0,203110858.77,203.11
1115740.0,36343.0,10317388.22,10.32
1114263.0,94136.0,26724201.56,26.72
1118769.0,171292.0,48627963.09,48.63
1125806.0,21696.0,6159261.89,6.16
1104603.0,560986.0,159257913.41,159.26
1109412.0,370760.0,105254790.63,105.25
1109420.0,1705700.0,484229950.32,484.23
1116326.0,1487801.0,422370759.4,422.37
1107945.0,129546.0,36776721.08,36.78
1109438.0,57358.0,16283321.5,16.28
1109446.0,526363.0,149428814.76,149.43
1109453.0,311523.0,88438041.16,88.44
1112853.0,20751.0,5890986.52,5.89
1112861.0,132670.0,37663591.2,37.66
1112879.0,232588.0,66029240.6,66.03
1118389.0,98169.0,27869127.04,27.87
1127752.0,320016.0,90849112.85,90.85
1127760.0,133394.0,37869127.04,37.87
1096635.0,199028.0,56501916.25,56.5
1107903.0,9405.0,2669978.71,2.67
1117399.0,1204414.0,341920227.11,341.92
1116060.0,696772.0,197806103.62,197.81
1118801.0,741618.0,210537402.41,210.54
1120195.0,318888.0,90528885.73,90.53
1120187.0,140759.0,39959971.61,39.96
1122795.0,58453.0,16594180.27,16.59
1107937.0,6269.0,1779701.92,1.78
1099522.0,26528.0,7531014.9,7.53
1104637.0,42608.0,12095954.58,12.1
1107895.0,10346.0,2937118.52,2.94
1123652.0,241234.0,68483747.34,68.48
1120203.0,339201.0,96295528.74,96.3
1099530.0,5654.0,1605110.01,1.61
1104629.0,37745.0,10715400.99,10.72
1117563.0,7655.0,2173172.46,2.17
1122779.0,4229.0,1200567.78,1.2
1122787.0,12869.0,3653371.19,3.65
1107911.0,10287.0,2920369.06,2.92
1107929.0,29453.0,8361391.06,8.36
1124098.0,36234.0,10286444.29,10.29
1125749.0,119146.0,33824272.53,33.82
1124106.0,77515.0,22005677.79,22.01
1096627.0,4341.0,1232363.38,1.23
1099555.0,4159.0,1180695.53,1.18
1096650.0,7933.0,2252093.68,2.25
1126242.0,98338.0,27917104.33,27.92
1126440.0,38213.0,10848261.18,10.85
1126465.0,5139.0,1458907.03,1.46
1124114.0,207515.0,58911284.6,58.91
1124122.0,68908.0,19562242.73,19.56
1115229.0,55691.0,15810078.07,15.81
1115237.0,22945.0,6513839.6,6.51
1116052.0,39044.0,11084173.17,11.08
1117381.0,6055.0,1718949.61,1.72
1117878.0,40125.0,11391057.49,11.39
1118371.0,2583.0,733286.02,0.73
1118397.0,2066.0,586515.26,0.59
1126457.0,14422.0,4094251.24,4.09
1124130.0,2014.0,571753.02,0.57
1126473.0,915.0,259758.69,0.26
1125798.0,4651.0,1320369.06,1.32
1129006.0,54968.0,15604826.12,15.6
1127950.0,49502.0,14053087.3,14.05
1128529.0,371325.0,105415188.08,105.42
1128495.0,627484.0,178135982.97,178.14
1128503.0,169132.0,48014762.24,48.01
1128511.0,88121.0,25016607.52,25.02
1129964.0,605693.0,171949751.6,171.95
1129972.0,125141.0,35526188.79,35.53
1130046.0,694666.0,197208232.79,197.21
1130004.0,86352.0,24514407.38,24.51
1130053.0,3072.0,872107.88,0.87
1130079.0,4375.0,1242015.61,1.24
1130087.0,2927.0,830943.93,0.83
1131283.0,2729.0,774733.85,0.77
1131325.0,43578.0,12371327.18,12.37
1131333.0,26136.0,7419730.31,7.42
1131358.0,47207.0,13401561.39,13.4
1131374.0,72047.0,20453371.19,20.45
1131309.0,465410.0,132124911.28,132.12
1131317.0,2312.0,656352.02,0.66
1131341.0,38835.0,11024840.31,11.02
1131291.0,266122.0,75549183.82,75.55
1131366.0,30817.0,8748616.04,8.75
1131382.0,9555.0,2712562.1,2.71
1131978.0,52807.0,14991341.38,14.99
1131986.0,29326.0,8325337.12,8.33
1132109.0,66345.0,18834634.49,18.83
1132455.0,10981.0,3117388.22,3.12
1132463.0,7187.0,2040312.28,2.04
1132489.0,5008.0,1421717.53,1.42
1132497.0,107352.0,30476082.33,30.48
1132588.0,122580.0,34799148.33,34.8
1132471.0,467.0,132576.3,0.13
1132117.0,79368.0,22531724.63,22.53
1133255.0,183062.0,51969339.96,51.97
1133263.0,104771.0,29743364.09,29.74
1133909.0,301867.0,85696806.25,85.7
1133917.0,148030.0,42024130.59,42.02
1134519.0,296636.0,84211781.41,84.21
1134527.0,198979.0,56488005.68,56.49
1134535.0,324059.0,91996877.22,92.0
1134543.0,127838.0,36291838.18,36.29
1134550.0,906627.0,257381689.14,257.38
1134568.0,898660.0,255119943.22,255.12
1134576.0,280832.0,79725195.17,79.73
1134584.0,51089.0,14503619.59,14.5
1134592.0,106590.0,30259758.69,30.26
1134600.0,88871.0,25229524.49,25.23
1134626.0,27146.0,7706458.48,7.71
1134618.0,40283.0,11435911.99,11.44
1135276.0,124551.0,35358694.11,35.36
1135268.0,32086.0,9108871.54,9.11
1135292.0,127211.0,36113839.6,36.11
1135284.0,10306.0,2925762.95,2.93
1135334.0,67845.0,19260468.42,19.26
1135326.0,84845.0,24086586.23,24.09
1135300.0,26914.0,7640596.17,7.64
1135318.0,15457.0,4388076.65,4.39
1135359.0,37973.0,10780127.75,10.78
1135342.0,27236.0,7732008.52,7.73
1135953.0,70356.0,19973314.41,19.97
1135961.0,97141.0,27577288.86,27.58
1136332.0,47002.0,13343364.09,13.34
1136340.0,13573.0,3853229.24,3.85
1136357.0,1194.0,338963.8,0.34
1137991.0,215111.0,61067707.59,61.07
1138007.0,56396.0,16010220.01,16.01
1138015.0,656065.0,186249822.57,186.25
1138023.0,183872.0,52199290.28,52.2
1138080.0,64778.0,18389779.99,18.39
1138031.0,938.0,266288.15,0.27
1138049.0,17202.0,4883463.45,4.88
1138056.0,2546.0,722782.11,0.72
1138064.0,79012.0,22430660.04,22.43
1138072.0,121342.0,34447693.4,34.45
1138783.0,4535.0,1287437.9,1.29
1138791.0,7337.0,2082895.67,2.08
1138809.0,23239.0,6597303.05,6.6
1139047.0,99014.0,28109013.48,28.11
1139054.0,18749.0,5322640.17,5.32
1139062.0,7079.0,2009652.24,2.01
1096437.0,883092.0,250700354.86,250.7
1096486.0,997815.0,283268985.1,283.27
1096494.0,29545.0,8387508.87,8.39
1096502.0,15150.0,4300922.64,4.3
1097971.0,26259.0,7454648.69,7.45
1125319.0,2337886.0,663700780.7,663.7
1125327.0,1969844.0,559217601.14,559.22
1125368.0,41819.0,11871965.93,11.87
1125350.0,23157.0,6574024.13,6.57
1108364.0,66317.0,18826685.59,18.83
1097187.0,10982.0,3117672.11,3.12
1097195.0,2671.0,758268.28,0.76
1097203.0,2664.0,756281.05,0.76
1101385.0,28721.0,8153584.1,8.15
1101393.0,24598.0,6983108.59,6.98
1101419.0,95672.0,27160255.5,27.16
1101427.0,36324.0,10311994.32,10.31
1101435.0,62459.0,17731440.74,17.73
1108372.0,8070.0,2290986.52,2.29
1125343.0,137714.0,39095528.74,39.1
1125335.0,50294.0,14277927.61,14.28
1121805.0,12013.0,3410361.96,3.41
1121813.0,8048.0,2284740.95,2.28
1121789.0,37441.0,10629098.65,10.63
1096478.0,1955.0,555003.55,0.56
1107978.0,2153.0,611213.63,0.61
1107994.0,28989.0,8229666.43,8.23
1114552.0,2803.0,795741.66,0.8
1116573.0,275.0,78069.55,0.08
1114578.0,242.0,68701.21,0.07
1116581.0,165832.0,47077927.61,47.08
1101443.0,1409673.0,400191057.49,400.19
1109461.0,619899.0,175982682.75,175.98
1109479.0,308830.0,87673527.32,87.67
1125228.0,76524.0,21724343.51,21.72
1125293.0,50499.0,14336124.91,14.34
1125301.0,23009.0,6532008.52,6.53
1108158.0,39951.0,11341660.75,11.34
1108190.0,133660.0,37944641.59,37.94
1101344.0,144320.0,40970901.35,40.97
1101351.0,65605.0,18624556.42,18.62
1108166.0,21219.0,6023846.7,6.02
1108174.0,87689.0,24893967.35,24.89
1101377.0,75912.0,21550603.26,21.55
1108182.0,30158.0,8561533.0,8.56
1125236.0,8247.0,2341234.92,2.34
1125244.0,198063.0,56227963.09,56.23
1125251.0,91665.0,26022711.14,26.02
1121771.0,48377.0,13733711.85,13.73
1104199.0,10770.0,3057487.58,3.06
1104215.0,9560.0,2713981.55,2.71
1108380.0,18069.0,5129595.46,5.13
1108398.0,5446.0,1546061.04,1.55
1116599.0,4280.0,1215046.13,1.22
1129139.0,226563.0,64318807.67,64.32
1129113.0,50873.0,14442299.5,14.44
1128891.0,60646.0,17216749.47,17.22
1129147.0,28978.0,8226543.65,8.23
1129162.0,597464.0,169613626.69,169.61
1113703.0,754190.0,214106458.48,214.11
1113232.0,1197920.0,340076650.11,340.08
1113745.0,537333.0,152543080.2,152.54
1116383.0,104822.0,29757842.44,29.76
1116417.0,16463.0,4673669.27,4.67
1116409.0,28340.0,8045422.29,8.05
1113752.0,400506.0,113699361.25,113.7
1116391.0,58860.0,16709723.21,16.71
1116284.0,15192.0,4312845.99,4.31
1122613.0,13071.0,3710716.82,3.71
1122621.0,13471.0,3824272.53,3.82
1113711.0,12462.0,3537828.25,3.54
1113729.0,80317.0,22801135.56,22.8
1120831.0,37418.0,10622569.2,10.62
1116425.0,71970.0,20431511.71,20.43
1116433.0,113155.0,32123491.84,32.12
1113265.0,54174.0,15379418.03,15.38
1113737.0,3609.0,1024556.42,1.02
1120864.0,54346.0,15428246.98,15.43
1116292.0,370187.0,105092122.07,105.09
1113240.0,515779.0,146424130.59,146.42
1113760.0,152726.0,43357274.66,43.36
1113257.0,504314.0,143169339.96,143.17
1127778.0,309394.0,87833640.88,87.83
1127786.0,91850.0,26075230.66,26.08
1128578.0,198789.0,56434066.71,56.43
1130343.0,113382.0,32187934.71,32.19
1132638.0,38006.0,10789496.1,10.79
1134725.0,29178.0,8283321.5,8.28
1137769.0,50436.0,14318239.89,14.32
1137751.0,15287.0,4339815.47,4.34
1123223.0,12090.0,3432221.43,3.43
1121185.0,115851.0,32888857.35,32.89
1138619.0,122188.0,34687863.73,34.69
1116441.0,1111689.0,315596593.33,315.6
1116458.0,656526.0,186380695.53,186.38
1116300.0,25680.0,7290276.79,7.29
1116466.0,35420.0,10055358.41,10.06
1116474.0,33688.0,9563662.17,9.56
1124155.0,245479.0,69688857.35,69.69
1128164.0,49453.0,14039176.72,14.04
1128172.0,125268.0,35562242.73,35.56
1128214.0,427390.0,121331440.74,121.33
1128180.0,25689.0,7292831.8,7.29
1128198.0,4501.0,1277785.66,1.28
1130368.0,167656.0,47595741.66,47.6
1130350.0,260193.0,73866004.26,73.87
1130988.0,47195.0,13398154.72,13.4
1130996.0,266974.0,75791057.49,75.79
1131002.0,176430.0,50086586.23,50.09
1131796.0,313874.0,89105464.87,89.11
1131804.0,677.0,192193.04,0.19
1132596.0,21462.0,6092831.8,6.09
1132620.0,90346.0,25648261.18,25.65
1134964.0,18694.0,5307026.26,5.31
1137850.0,59720.0,16953867.99,16.95
1116318.0,7307.0,2074378.99,2.07
1118520.0,4189.0,1189212.21,1.19
1118538.0,10380.0,2946770.76,2.95
1118546.0,11674.0,3314123.49,3.31
1118553.0,12689.0,3602271.11,3.6
1128552.0,26707.0,7581831.09,7.58
1128560.0,223604.0,63478779.28,63.48
1130335.0,132642.0,37655642.3,37.66
1131010.0,22989.0,6526330.73,6.53
1131846.0,4594.0,1304187.37,1.3
1132646.0,11846.0,3362952.45,3.36
1132653.0,26048.0,7394748.05,7.39
1133818.0,19021.0,5399858.06,5.4
1134014.0,81340.0,23091554.29,23.09
1134741.0,56407.0,16013342.8,16.01
1136217.0,2508.0,711994.32,0.71
1129014.0,68502.0,19446983.68,19.45
1128941.0,13793.0,3915684.88,3.92
1128990.0,4843.0,1374875.8,1.37
1128974.0,98738.0,28030660.04,28.03
1123231.0,208205.0,59107168.2,59.11
1123249.0,618799.0,175670404.54,175.67
1124171.0,13333.0,3785095.81,3.79
1124189.0,456224.0,129517104.33,129.52
1124163.0,103042.0,29252519.52,29.25
1128206.0,77047.0,21872817.6,21.87
1130376.0,416061.0,118115259.05,118.12
1130392.0,221574.0,62902484.03,62.9
1130384.0,174724.0,49602271.11,49.6
1131838.0,196142.0,55682611.78,55.68
1131788.0,63784.0,18107594.04,18.11
1131812.0,22747.0,6457629.52,6.46
1132604.0,125667.0,35675514.55,35.68
1132612.0,11107.0,3153158.27,3.15
1134956.0,15960.0,4530872.96,4.53
1134972.0,27705.0,7865152.59,7.87
1137843.0,3337.0,947338.54,0.95
1137819.0,95752.0,27182966.64,27.18
1137777.0,5159.0,1464584.81,1.46
1137785.0,6623.0,1880198.72,1.88
1137793.0,12373.0,3512562.1,3.51
1137827.0,31345.0,8898509.58,8.9
1137801.0,26455.0,7510290.99,7.51
1134733.0,33679.0,9561107.17,9.56
1138601.0,48119.0,13660468.42,13.66
1120849.0,1319.0,374449.96,0.37
1120856.0,2225.0,631653.66,0.63
1123595.0,1811.0,514123.49,0.51
1113224.0,1141.0,323917.67,0.32
1091818.0,2527303.0,717474237.05,717.47
1097815.0,261712.0,74297232.08,74.3
1091826.0,2140185.0,607575585.52,607.58
1097807.0,254724.0,72313413.77,72.31
1105386.0,804892.0,228500212.92,228.5
1107028.0,55104.0,15643435.06,15.64
1108679.0,94099.0,26713697.66,26.71
1109305.0,317685.0,90187366.93,90.19
1107572.0,22033.0,6254932.58,6.25
1099233.0,85988.0,24411071.68,24.41
1107051.0,21091.0,5987508.87,5.99
1095702.0,731629.0,207701632.36,207.7
1099357.0,80785.0,22933995.74,22.93
1099225.0,42948.0,12192476.93,12.19
1114677.0,54073.0,15350745.21,15.35
1125715.0,90648.0,25733995.74,25.73
1126648.0,15174.0,4307735.98,4.31
1115542.0,162712.0,46192193.04,46.19
1118793.0,282051.0,80071256.21,80.07
1114891.0,281148.0,79814904.19,79.81
1130459.0,47007.0,13344783.53,13.34
1130624.0,159783.0,45360681.33,45.36
1095744.0,45084.0,12798864.44,12.8
1101823.0,115524.0,32796025.55,32.8
1116565.0,52903.0,15018594.75,15.02
1130954.0,40830.0,11591199.43,11.59
1129980.0,181435.0,51507452.09,51.51
1129873.0,478435.0,135822569.2,135.82
1131200.0,9697.0,2752874.38,2.75
1134352.0,9489.0,2693825.41,2.69
1135631.0,39638.0,11252803.41,11.25
1135649.0,140857.0,39987792.76,39.99
1095728.0,760363.0,215858907.03,215.86
1118777.0,248899.0,70659758.69,70.66
1099373.0,494008.0,140243577.0,140.24
1131085.0,5115.0,1452093.68,1.45
1127935.0,149789.0,42523491.84,42.52
1120971.0,272600.0,77388218.59,77.39
1095710.0,1497995.0,425264726.76,425.26
1118785.0,414076.0,117551738.82,117.55
1107556.0,557577.0,158290134.85,158.29
1130962.0,34642.0,9834492.55,9.83
1131093.0,48162.0,13672675.66,13.67
1108695.0,13205.0,3748757.98,3.75
1115476.0,32901.0,9340241.31,9.34
1095736.0,29608.0,8405393.9,8.41
1118728.0,114024.0,32370191.63,32.37
1118074.0,9967.0,2829524.49,2.83
1099381.0,14988.0,4254932.58,4.25
1117456.0,5353.0,1519659.33,1.52
1120443.0,5526.0,1568772.18,1.57
1115559.0,36336.0,10315400.99,10.32
1128297.0,27034.0,7674662.88,7.67
1122225.0,30987.0,8796877.22,8.8
1105402.0,18413.0,5227253.37,5.23
1118710.0,139042.0,39472533.71,39.47
1122647.0,123807.0,35147480.48,35.15
1135797.0,16646.0,4725621.01,4.73
1095751.0,299933.0,85147764.37,85.15
1131077.0,37535.0,10655784.24,10.66
1131069.0,60839.0,17271540.1,17.27
1132752.0,105257.0,29881334.28,29.88
1132760.0,21870.0,6208658.62,6.21
1132893.0,351073.0,99665862.31,99.67
1133669.0,192006.0,54508445.71,54.51
1134303.0,8486.0,2409084.46,2.41
1130442.0,154955.0,43990063.88,43.99
1134311.0,5609.0,1592334.99,1.59
1135078.0,62430.0,17723207.95,17.72
1135086.0,66472.0,18870688.43,18.87
1135102.0,5730.0,1626685.59,1.63
1135110.0,212893.0,60438041.16,60.44
1136027.0,79981.0,22705748.76,22.71
1136944.0,33797.0,9594606.1,9.59
1113521.0,73850.0,20965223.56,20.97
1097757.0,51287.0,14559829.67,14.56
1097765.0,32799.0,9311284.6,9.31
1108562.0,4299.0,1220440.03,1.22
1108547.0,232539.0,66015330.02,66.02
1107077.0,97444.0,27663307.31,27.66
1108570.0,32317.0,9174449.96,9.17
1109263.0,89703.0,25465720.37,25.47
1110816.0,20052.0,5692547.91,5.69
1110824.0,16937.0,4808232.79,4.81
1109313.0,69151.0,19631227.82,19.63
1107069.0,28769.0,8167210.79,8.17
1111681.0,403473.0,114541660.75,114.54
1108588.0,8070.0,2290986.52,2.29
1108596.0,312430.0,88695528.74,88.7
1110782.0,151308.0,42954719.66,42.95
1108554.0,104010.0,29527324.34,29.53
1110790.0,76374.0,21681760.11,21.68
1108539.0,61877.0,17566217.18,17.57
1110766.0,12844.0,3646273.95,3.65
1107564.0,52659.0,14949325.76,14.95
1102276.0,806665.0,229003548.62,229.0
1109370.0,605949.0,172022427.25,172.02
1107549.0,333121.0,94569481.9,94.57
1109354.0,328955.0,93386799.15,93.39
1109214.0,105042.0,29820298.08,29.82
1109362.0,1275977.0,362236195.88,362.24
1109222.0,569132.0,161570475.51,161.57
1116250.0,1268994.0,360253797.02,360.25
1116524.0,930434.0,264140241.31,264.14
1127802.0,150275.0,42661462.03,42.66
1128453.0,486097.0,137997728.89,138.0
1130301.0,215411.0,61152874.38,61.15
1132513.0,292199.0,82952164.66,82.95
1134634.0,80229.0,22776153.3,22.78
1106194.0,18363.0,5213058.91,5.21
1107036.0,12214.0,3467423.7,3.47
1113315.0,7099.0,2015330.02,2.02
1114909.0,6148.0,1745351.31,1.75
1114933.0,35477.0,10071540.1,10.07
1115831.0,5855.0,1662171.75,1.66
1115849.0,2509.0,712278.21,0.71
1115856.0,2224.0,631369.77,0.63
1116268.0,19162.0,5439886.44,5.44
1116540.0,38322.0,10879205.11,10.88
1119726.0,10587.0,3005535.84,3.01
1106202.0,28773.0,8168346.34,8.17
1107044.0,99627.0,28283037.62,28.28
1114917.0,5498.0,1560823.28,1.56
1114925.0,8139.0,2310574.88,2.31
1116557.0,38289.0,10869836.76,10.87
1121979.0,16389.0,4652661.46,4.65
1101849.0,15654.0,4444002.84,4.44
1116276.0,2649.0,752022.71,0.75
1126663.0,37337.0,10599574.17,10.6
1126689.0,11509.0,3267281.76,3.27
1114941.0,15284.0,4338963.8,4.34
1119122.0,16550.0,4698367.64,4.7
1129527.0,20402.0,5791909.16,5.79
1123694.0,619948.0,175996593.33,176.0
1129410.0,123511.0,35063449.25,35.06
1131929.0,4938.0,1401845.28,1.4
1131937.0,8195.0,2326472.68,2.33
1132935.0,22650.0,6430092.26,6.43
1135094.0,57738.0,16391199.43,16.39
1136092.0,5993.0,1701348.47,1.7
1136100.0,20788.0,5901490.42,5.9
1136191.0,10753.0,3052661.46,3.05
1134238.0,138514.0,39322640.17,39.32
1137660.0,15929.0,4522072.39,4.52
1137678.0,52840.0,15000709.72,15.0
1137686.0,114551.0,32519801.28,32.52
1137546.0,278864.0,79166501.06,79.17
1137553.0,186891.0,53056352.02,53.06
1137694.0,5520.0,1567068.84,1.57
1137702.0,585.0,166075.23,0.17
1137710.0,3320.0,942512.42,0.94
1137561.0,19095.0,5420865.86,5.42
1137736.0,200208.0,56836905.61,56.84
1137579.0,325211.0,92323917.67,92.32
1137728.0,155509.0,44147338.54,44.15
1139070.0,13241.0,3758978.0,3.76
