cusip,assets_nis_1000s,assets_usd,assets_usd_mn
1125301.0,22752.0,6226771.39,6.23
1108158.0,39920.0,10925312.68,10.93
1108190.0,133025.0,36406305.59,36.41
1101344.0,142534.0,39008730.4,39.01
1101351.0,65578.0,17947398.67,17.95
1108166.0,21060.0,5763704.53,5.76
1108174.0,86511.0,23676345.82,23.68
1101377.0,74380.0,20356331.59,20.36
1108182.0,29556.0,8088891.32,8.09
1125236.0,8543.0,2338049.76,2.34
1125244.0,206545.0,56527272.23,56.53
1125251.0,94330.0,25816251.13,25.82
1121771.0,48357.0,13234352.34,13.23
1104199.0,10657.0,2916609.65,2.92
1104215.0,10035.0,2746380.58,2.75
1108380.0,18143.0,4965379.46,4.97
1108398.0,5609.0,1535072.11,1.54
1116599.0,4776.0,1307096.53,1.31
1129139.0,272125.0,74475218.26,74.48
1129113.0,89035.0,24367114.59,24.37
1128891.0,68721.0,18807575.47,18.81
1129147.0,30669.0,8393497.36,8.39
1129162.0,672082.0,183935520.95,183.94
1113703.0,793275.0,217103642.68,217.1
1113232.0,1321105.0,361560250.69,361.56
1113745.0,481858.0,131874982.89,131.87
1116383.0,101336.0,27733654.45,27.73
1116417.0,15447.0,4227537.7,4.23
1116409.0,24503.0,6705985.39,6.71
1113752.0,384472.0,105222365.14,105.22
1116391.0,53053.0,14519554.45,14.52
1116284.0,13772.0,3769123.4,3.77
1122613.0,13248.0,3625714.99,3.63
1122621.0,12334.0,3375571.31,3.38
1113711.0,7267.0,1988833.85,1.99
1113729.0,87310.0,23895016.28,23.9
1120831.0,31853.0,8717534.69,8.72
1116425.0,76128.0,20834724.54,20.83
1116433.0,116862.0,31982812.88,31.98
1113265.0,57271.0,15673937.44,15.67
1113737.0,3567.0,976217.19,0.98
1120864.0,53819.0,14729193.46,14.73
1116292.0,352348.0,96430663.13,96.43
1113240.0,497620.0,136188729.85,136.19
1113760.0,155366.0,42520594.43,42.52
1113257.0,465881.0,127502394.7,127.5
1127778.0,286305.0,78356003.17,78.36
1127786.0,87958.0,24072361.04,24.07
1128578.0,194498.0,53230247.13,53.23
1130343.0,116078.0,31768247.63,31.77
1132638.0,43518.0,11910013.96,11.91
1134725.0,21523.0,5890418.46,5.89
1137769.0,35773.0,9790360.98,9.79
1137751.0,12382.0,3388707.96,3.39
1123223.0,12749.0,3489148.58,3.49
1121185.0,140773.0,38526779.61,38.53
1138619.0,116088.0,31770984.43,31.77
1116441.0,1066780.0,291956539.59,291.96
1116458.0,627205.0,171653575.63,171.65
1116300.0,11279.0,3086838.72,3.09
1116466.0,33026.0,9038561.54,9.04
1116474.0,28202.0,7718328.36,7.72
1124155.0,233644.0,63943731.36,63.94
1128164.0,52430.0,14349051.7,14.35
1128172.0,120872.0,33080270.4,33.08
1128214.0,431562.0,118109964.7,118.11
1128180.0,23729.0,6494156.93,6.49
1128198.0,4641.0,1270149.7,1.27
1130368.0,149276.0,40853882.15,40.85
1130350.0,276781.0,75749473.17,75.75
1130988.0,79737.0,21822436.3,21.82
1130996.0,234098.0,64067982.16,64.07
1131002.0,179018.0,48993677.99,48.99
1131796.0,303707.0,83118585.62,83.12
1131804.0,284.0,77725.17,0.08
1132596.0,20539.0,5621117.16,5.62
1132620.0,103726.0,28387750.08,28.39
1134964.0,18672.0,5110156.27,5.11
1137850.0,49834.0,13638577.96,13.64
1116318.0,7324.0,2004433.62,2.0
1118520.0,4403.0,1205013.82,1.21
1118538.0,10278.0,2812884.86,2.81
1118546.0,10949.0,2996524.26,3.0
1118553.0,12585.0,3444265.03,3.44
1128552.0,28491.0,7797421.93,7.8
1128560.0,220707.0,60403130.9,60.4
1130335.0,139221.0,38102027.97,38.1
1131010.0,22007.0,6022879.66,6.02
1131846.0,4148.0,1135225.38,1.14
1132646.0,12013.0,3287719.97,3.29
1132653.0,26095.0,7141684.23,7.14
1133818.0,19025.0,5206765.37,5.21
1134014.0,77296.0,21154382.99,21.15
1134741.0,55841.0,15282574.78,15.28
1136217.0,2690.0,736199.68,0.74
1129014.0,98710.0,27014970.31,27.01
1128941.0,26228.0,7178083.69,7.18
1128990.0,5055.0,1383453.3,1.38
1128974.0,89954.0,24618626.67,24.62
1123231.0,198223.0,54249705.79,54.25
1123249.0,593094.0,162318071.1,162.32
1124171.0,13980.0,3826048.88,3.83
1124189.0,425357.0,116411779.19,116.41
1124163.0,104054.0,28477517.17,28.48
1128206.0,73965.0,20242754.32,20.24
1130376.0,384172.0,105140261.09,105.14
1130392.0,167845.0,45935849.37,45.94
1130384.0,184750.0,50562412.76,50.56
1131838.0,169717.0,46448178.66,46.45
1131788.0,27555.0,7541257.29,7.54
1131812.0,21511.0,5887134.29,5.89
1132604.0,129809.0,35526150.14,35.53
1132612.0,11717.0,3206710.64,3.21
1134956.0,16742.0,4581953.53,4.58
1134972.0,27186.0,7440269.3,7.44
1137843.0,3091.0,845945.43,0.85
1137819.0,34734.0,9506007.28,9.51
1137777.0,4327.0,1184214.13,1.18
1137785.0,7560.0,2069022.14,2.07
1137793.0,10213.0,2795095.65,2.8
1137827.0,29817.0,8160321.85,8.16
1137801.0,10592.0,2898820.44,2.9
1134733.0,30432.0,8328635.16,8.33
1138601.0,42606.0,11660417.64,11.66
1120849.0,1846.0,505213.61,0.51
1120856.0,260.0,71156.85,0.07
1123595.0,1899.0,519718.66,0.52
1113224.0,976.0,267111.85,0.27
1093160.0,77085.0,21096636.47,21.1
1096718.0,11105.0,3039218.37,3.04
1097500.0,26866.0,7352691.64,7.35
1097526.0,167090.0,45729220.83,45.73
1097575.0,17126.0,4687046.72,4.69
1097617.0,3524.0,964448.94,0.96
1097625.0,53654.0,14684036.24,14.68
1098102.0,52148.0,14271873.89,14.27
1098110.0,74267.0,20325405.73,20.33
1098441.0,6254.0,1711595.83,1.71
1099308.0,1513.0,414078.11,0.41
1099464.0,201158.0,55052957.11,55.05
1099472.0,118971.0,32560004.38,32.56
1101633.0,1184550.0,324187854.07,324.19
1102912.0,228912.0,62648676.76,62.65
1102920.0,5859.0,1603492.16,1.6
1103167.0,34683.0,9492049.59,9.49
1105550.0,39361.0,10772325.46,10.77
1105725.0,53097.0,14531596.38,14.53
1105733.0,29209.0,7993924.3,7.99
1105741.0,22886.0,6263444.54,6.26
1105758.0,21147.0,5787514.71,5.79
1105766.0,25688.0,7030296.4,7.03
1105774.0,2700.0,738936.48,0.74
1105832.0,43092.0,11793426.2,11.79
1106053.0,160517.0,43930321.03,43.93
1106269.0,31966.0,8748460.55,8.75
1107721.0,48362.0,13235720.74,13.24
1107739.0,32576.0,8915405.46,8.92
1107747.0,6728.0,1841320.23,1.84
1107754.0,41257.0,11291223.08,11.29
1107762.0,183595.0,50246312.16,50.25
1108059.0,73515.0,20119598.24,20.12
1108067.0,290028.0,79374914.47,79.37
1108075.0,49165.0,13455485.92,13.46
1108083.0,6387.0,1747995.29,1.75
1108091.0,113584.0,31085689.26,31.09
1108109.0,313237.0,85726757.71,85.73
1109230.0,228428.0,62516215.55,62.52
1109248.0,774881.0,212069569.5,212.07
1111657.0,102935.0,28171269.05,28.17
1111665.0,147592.0,40393004.73,40.39
1111889.0,20671.0,5657242.95,5.66
1111897.0,10676.0,2921809.57,2.92
1111905.0,130238.0,35643558.94,35.64
1115161.0,3330.0,911354.99,0.91
1116334.0,646982.0,177066148.5,177.07
1116342.0,6.0,1642.08,0.0
1116367.0,423.0,115766.72,0.12
1116375.0,95768.0,26209803.22,26.21
1116854.0,1531.0,419004.35,0.42
1116896.0,42592.0,11656586.11,11.66
1116904.0,840219.0,229951284.93,229.95
1116912.0,379681.0,103911163.41,103.91
1116920.0,81521.0,22310681.74,22.31
1116938.0,201770.0,55220449.38,55.22
1116946.0,67800.0,18555516.02,18.56
1116953.0,78506.0,21485536.0,21.49
1116961.0,175758.0,48101480.61,48.1
1116979.0,2082403.0,569912422.34,569.91
1116987.0,191291.0,52352554.8,52.35
1116995.0,4476.0,1224992.47,1.22
1117001.0,82255.0,22511562.99,22.51
1117019.0,183485.0,50216207.34,50.22
1117027.0,6038.0,1652480.91,1.65
1117035.0,11091.0,3035386.85,3.04
1117043.0,20555.0,5625496.05,5.63
1117050.0,85254.0,23332329.84,23.33
1117076.0,16185.0,4429513.67,4.43
1117084.0,206231.0,56441336.65,56.44
1117092.0,364706.0,99812802.76,99.81
1117100.0,20290.0,5552970.8,5.55
1117118.0,7659.0,2096116.48,2.1
1117126.0,4693.0,1284381.07,1.28
1117142.0,9769.0,2673581.65,2.67
1117159.0,12334.0,3375571.31,3.38
1117175.0,5156.0,1411094.99,1.41
1117183.0,4146.0,1134678.02,1.13
1117191.0,3104.0,849503.27,0.85
1117209.0,3638.0,995648.49,1.0
1117241.0,677790.0,185497687.4,185.5
1117258.0,7194.0,1968855.2,1.97
1117266.0,2127282.0,582194915.02,582.19
1117274.0,27617.0,7558225.46,7.56
1117282.0,132060.0,36142204.22,36.14
1117290.0,915556.0,250569528.45,250.57
1117308.0,285365.0,78098743.81,78.1
1117316.0,71918.0,19682530.99,19.68
1117324.0,2036125.0,557247051.1,557.25
1117589.0,18123.0,4959905.85,4.96
1117639.0,1231618.0,337069432.66,337.07
1117647.0,441117.0,120724978.79,120.72
1117654.0,61029.0,16702427.54,16.7
1117662.0,840.0,229891.35,0.23
1117670.0,87643.0,23986151.78,23.99
1118231.0,309210.0,84624647.64,84.62
1118249.0,3203.0,876597.61,0.88
1118256.0,3078.0,842387.59,0.84
1118264.0,40169.0,10993459.04,10.99
1119296.0,96819.0,26497441.09,26.5
1119742.0,3002.0,821587.89,0.82
1120708.0,17021.0,4658310.3,4.66
1121425.0,3150.0,862092.56,0.86
1121433.0,8771.0,2400448.84,2.4
1121441.0,588858.0,161158761.87,161.16
1121458.0,44962.0,12305208.13,12.31
1122464.0,5221.0,1428884.21,1.43
1122480.0,45161.0,12359670.49,12.36
1123215.0,32845.0,8989025.42,8.99
1123504.0,45293.0,12395796.27,12.4
1123512.0,6508.0,1781110.59,1.78
1123520.0,22664.0,6202687.54,6.2
1123538.0,5982.0,1637154.82,1.64
1124197.0,27711.0,7583951.39,7.58
1124205.0,8553.0,2340786.56,2.34
1124213.0,745.0,203891.73,0.2
1124221.0,1102.0,301595.56,0.3
1124239.0,18925.0,5179397.36,5.18
1124585.0,351.0,96061.74,0.1
1124593.0,49454.0,13534579.49,13.53
1126671.0,11979.0,3278414.84,3.28
1126697.0,2316.0,633843.29,0.63
1126705.0,176000.0,48167711.21,48.17
1127810.0,544.0,148882.02,0.15
1127828.0,112492.0,30786830.51,30.79
1127836.0,194135.0,53130901.23,53.13
1127844.0,6115.0,1673554.28,1.67
1128537.0,210759.0,57680560.5,57.68
1128545.0,332467.0,90989627.52,90.99
1128743.0,106.0,29010.1,0.03
1128909.0,222430.0,60874681.85,60.87
1134121.0,28722.0,7860642.05,7.86
1128917.0,272052.0,74455239.61,74.46
1128925.0,20428.0,5590738.66,5.59
1128933.0,102281.0,27992282.22,27.99
1129071.0,115072.0,31492925.37,31.49
1129774.0,13357.0,3655546.13,3.66
1129782.0,26040.0,7126631.82,7.13
1129790.0,80494.0,22029612.2,22.03
1129808.0,20567.0,5628780.21,5.63
1129816.0,29679.0,8122553.98,8.12
1129824.0,66125.0,18097101.73,18.1
1129832.0,90475.0,24761214.05,24.76
1129840.0,67264.0,18408823.45,18.41
1129857.0,75047.0,20538876.27,20.54
1130186.0,46068.0,12607898.41,12.61
1130194.0,293664.0,80370015.6,80.37
1130202.0,219333.0,60027094.34,60.03
1130210.0,43394.0,11876077.62,11.88
1130228.0,75138.0,20563781.17,20.56
1130236.0,62053.0,16982676.04,16.98
1130327.0,72933.0,19960316.37,19.96
1130715.0,32292.0,8837680.29,8.84
1130723.0,71833.0,19659268.18,19.66
1130731.0,226278.0,61927803.17,61.93
1130749.0,1149.0,314458.52,0.31
1130756.0,25063.0,6859246.28,6.86
1130764.0,2312.0,632748.57,0.63
1130772.0,243769.0,66714743.15,66.71
1130780.0,58509.0,16012753.5,16.01
1130798.0,224646.0,61481157.12,61.48
1130806.0,7654.0,2094748.08,2.09
1131051.0,17462.0,4779003.26,4.78
1131143.0,2095.0,573359.97,0.57
1131465.0,88409.0,24195790.8,24.2
1131473.0,69241.0,18949889.16,18.95
1131481.0,28101.0,7690686.66,7.69
1131499.0,74079.0,20273953.86,20.27
1132240.0,228046.0,62411669.72,62.41
1132257.0,991.0,271217.06,0.27
1132265.0,526528.0,144100276.42,144.1
1132273.0,541.0,148060.98,0.15
1132554.0,93119.0,25484824.43,25.48
1132992.0,33581.0,9190454.04,9.19
1133008.0,53090.0,14529680.62,14.53
1133016.0,15252.0,4174170.06,4.17
1133024.0,21068.0,5765893.98,5.77
1133156.0,20203.0,5529160.62,5.53
1133677.0,37951.0,10386436.41,10.39
1134055.0,68141.0,18648840.96,18.65
1134667.0,131720.0,36049152.96,36.05
1134675.0,9771.0,2674129.01,2.67
1134683.0,25153.0,6883877.5,6.88
1134691.0,33259.0,9102329.02,9.1
1134717.0,33949.0,9291168.34,9.29
1135508.0,1441.0,394373.14,0.39
1137587.0,78534.0,21493199.05,21.49
1137595.0,91385.0,25010263.01,25.01
1137603.0,492.0,134650.65,0.13
1137611.0,50390.0,13790744.14,13.79
1137629.0,139585.0,38201647.55,38.2
1137637.0,1887.0,516434.49,0.52
1137959.0,14712.0,4026382.77,4.03
1137967.0,54847.0,15010536.69,15.01
1138320.0,97683.0,26733900.76,26.73
1138338.0,1811.0,495634.8,0.5
1138957.0,21357.0,5844987.55,5.84
1139021.0,21164.0,5792167.27,5.79
1139039.0,63426.0,17358438.93,17.36
1139401.0,123087.0,33686471.99,33.69
1140060.0,37133.0,10162566.03,10.16
1091818.0,2725650.0,745956375.38,745.96
1097815.0,275468.0,75390131.09,75.39
1091826.0,2206696.0,603928952.63,603.93
1097807.0,156468.0,42822189.99,42.82
1105386.0,687285.0,188096280.69,188.1
1107028.0,50429.0,13801417.66,13.8
1108679.0,82491.0,22576151.51,22.58
1109305.0,302326.0,82740633.3,82.74
1107572.0,20782.0,5687621.45,5.69
1099233.0,76259.0,20870576.64,20.87
1107051.0,19777.0,5412572.87,5.41
1095702.0,688766.0,188501601.03,188.5
1099357.0,75636.0,20700073.89,20.7
1099225.0,39289.0,10752620.49,10.75
1114677.0,45999.0,12589014.48,12.59
1125715.0,79497.0,21756753.06,21.76
1126648.0,15744.0,4308820.71,4.31
1115542.0,152746.0,41803552.37,41.8
1118793.0,282048.0,77190946.66,77.19
1114891.0,278917.0,76334054.02,76.33
1130459.0,40577.0,11105120.56,11.11
1130624.0,146504.0,40095240.7,40.1
1095744.0,43105.0,11796984.04,11.8
1101823.0,113165.0,30971017.27,30.97
1116565.0,53553.0,14656394.54,14.66
1130954.0,39101.0,10701168.61,10.7
1129980.0,146618.0,40126440.24,40.13
1129873.0,432428.0,118346971.73,118.35
1131200.0,9926.0,2716549.44,2.72
1134352.0,8605.0,2355017.93,2.36
1135631.0,11462.0,3136922.19,3.14
1135649.0,100186.0,27418922.25,27.42
1095728.0,748737.0,204914474.94,204.91
1118777.0,242853.0,66464052.11,66.46
1099373.0,469662.0,128537179.45,128.54
1131085.0,3044.0,833082.46,0.83
1127935.0,158540.0,43389255.32,43.39
1120971.0,284025.0,77732012.37,77.73
1095710.0,1467992.0,401760310.9,401.76
1118785.0,421729.0,115418867.51,115.42
1107556.0,558725.0,152911957.09,152.91
1130962.0,34182.0,9354935.82,9.35
1131093.0,59779.0,16360327.32,16.36
1108695.0,13281.0,3634746.44,3.63
1115476.0,35530.0,9723856.7,9.72
1095736.0,29318.0,8023755.44,8.02
1118728.0,111547.0,30528202.74,30.53
1118074.0,10734.0,2937683.02,2.94
1099381.0,14745.0,4035414.21,4.04
1117456.0,5617.0,1537261.56,1.54
1120443.0,5527.0,1512630.34,1.51
1115559.0,31394.0,8591915.49,8.59
1128297.0,29844.0,8167711.21,8.17
1122225.0,30495.0,8345877.01,8.35
1105402.0,19204.0,5255754.13,5.26
1118710.0,146701.0,40149155.7,40.15
1122647.0,123410.0,33774870.69,33.77
1135797.0,15603.0,4270231.81,4.27
1095751.0,321423.0,87967103.64,87.97
1131077.0,40552.0,11098278.55,11.1
1131069.0,54302.0,14861380.99,14.86
1132752.0,87453.0,23934152.55,23.93
1132760.0,21121.0,5780399.03,5.78
1132893.0,356637.0,97604477.41,97.6
1133669.0,216437.0,59234516.54,59.23
1134303.0,9315.0,2549330.85,2.55
1130442.0,176324.0,48256383.59,48.26
1134311.0,6082.0,1664522.84,1.66
1135078.0,67593.0,18498864.23,18.5
1135086.0,63518.0,17383617.5,17.38
1135102.0,6158.0,1685322.53,1.69
1135110.0,208984.0,57194778.18,57.19
1136027.0,64399.0,17624729.74,17.62
1136944.0,34688.0,9493417.99,9.49
1113521.0,77879.0,21313938.53,21.31
1097757.0,51961.0,14220695.7,14.22
1097765.0,33530.0,9176496.35,9.18
1108562.0,4664.0,1276444.35,1.28
1108547.0,246244.0,67392101.59,67.39
1107077.0,105956.0,28998056.87,29.0
1108570.0,32167.0,8803470.26,8.8
1109263.0,98071.0,26840088.67,26.84
1110816.0,24599.0,6732258.68,6.73
1110824.0,16565.0,4533512.14,4.53
1109313.0,70846.0,19389145.84,19.39
1107069.0,28736.0,7864473.58,7.86
1111681.0,407991.0,111659049.24,111.66
1108588.0,8562.0,2343249.68,2.34
1108596.0,333687.0,91323517.34,91.32
1110782.0,167452.0,45828293.06,45.83
1108554.0,113962.0,31189140.37,31.19
1110790.0,85426.0,23379402.83,23.38
1108539.0,62777.0,17180820.49,17.18
1110766.0,12769.0,3494622.18,3.49
1107564.0,56480.0,15457456.42,15.46
1102276.0,782369.0,214118886.67,214.12
1109370.0,593710.0,162486658.09,162.49
1107549.0,326080.0,89241632.23,89.24
1109354.0,339812.0,92999808.42,93.0
1109214.0,102765.0,28124743.42,28.12
1109362.0,1236903.0,338515832.4,338.52
1109222.0,546393.0,149536933.14,149.54
1116250.0,1311235.0,358859027.34,358.86
1116524.0,976864.0,267348312.76,267.35
1127802.0,151202.0,41380990.17,41.38
1128453.0,506963.0,138745723.75,138.75
1130301.0,216193.0,59167738.58,59.17
1132513.0,273692.0,74904075.1,74.9
1134634.0,79324.0,21709406.39,21.71
1106194.0,18378.0,5029694.3,5.03
1107036.0,12471.0,3413065.49,3.41
1113315.0,7171.0,1962560.55,1.96
1114909.0,6567.0,1797257.72,1.8
1114933.0,37364.0,10225786.15,10.23
1115831.0,6189.0,1693806.62,1.69
1115849.0,2650.0,725252.47,0.73
1115856.0,2346.0,642053.7,0.64
1116268.0,19388.0,5306111.28,5.31
1116540.0,39206.0,10729905.03,10.73
1119726.0,10601.0,2901283.56,2.9
1106202.0,28915.0,7913462.33,7.91
1107044.0,107646.0,29460576.37,29.46
1114917.0,5991.0,1639617.94,1.64
1114925.0,8157.0,2232409.21,2.23
1116557.0,39415.0,10787104.19,10.79
1121979.0,14602.0,3996277.95,4.0
1101849.0,16258.0,4449492.32,4.45
1116276.0,2634.0,720873.59,0.72
1126663.0,37288.0,10204986.45,10.2
1126689.0,12137.0,3321656.31,3.32
1114941.0,15184.0,4155559.81,4.16
1119122.0,15848.0,4337283.45,4.34
1129527.0,17594.0,4815129.04,4.82
1123694.0,615641.0,168488738.06,168.49
1129410.0,123753.0,33868742.99,33.87
1131929.0,4900.0,1341032.87,1.34
1131937.0,8053.0,2203946.47,2.2
1132935.0,22032.0,6029721.67,6.03
1135094.0,57344.0,15693916.09,15.69
1136092.0,5328.0,1458167.98,1.46
1136100.0,19143.0,5239059.63,5.24
1136191.0,10981.0,3005282.03,3.01
1134238.0,145500.0,39820465.8,39.82
1137660.0,13696.0,3748323.71,3.75
1137678.0,52125.0,14265579.24,14.27
1137686.0,126455.0,34608226.83,34.61
1137546.0,265394.0,72633076.99,72.63
1137553.0,167200.0,45759325.65,45.76
1137694.0,6051.0,1656038.75,1.66
1137702.0,382.0,104545.83,0.1
1137710.0,2403.0,657653.47,0.66
1137561.0,17222.0,4713320.01,4.71
1137736.0,179672.0,49172664.82,49.17
